gameId,winner,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald
3319502980,1,2,2,1,1,2,1
3320461003,2,2,2,2,0,2,0
3293371687,1,1,1,0,0,1,0
3329807024,2,1,2,1,2,1,2
3328610517,2,1,2,2,1,1,1
3330698938,1,1,2,1,2,1,2
3311703719,1,2,1,1,1,2,1
3322549341,2,1,2,2,1,2,2
3324317763,2,2,2,2,2,2,2
3327365099,1,2,2,1,1,1,0
3219439767,2,1,1,2,2,2,2
3274168232,1,1,1,1,0,1,1
3282262575,1,1,1,0,0,1,0
3255159079,1,1,1,1,1,1,1
3284001368,2,1,1,2,1,1,0
3330241472,1,2,1,1,0,2,0
3330693405,1,1,1,1,0,1,0
3328616779,1,2,2,1,0,1,0
3285182361,2,2,2,2,2,2,0
3329940037,1,1,1,1,0,1,0
3284493511,1,1,1,1,0,2,0
3256733647,1,1,1,2,2,2,0
3251649559,2,2,2,0,0,2,0
3226506627,1,1,1,0,0,1,0
3316081543,1,1,1,1,1,1,0
3326150424,1,1,1,0,0,1,1
3330791033,1,1,1,1,1,2,0
3318771973,2,2,2,2,1,2,0
3327091718,2,2,2,2,0,2,2
3324443535,2,2,2,2,2,1,2
3240390805,1,1,1,1,2,1,1
3236525154,1,1,2,1,2,1,0
3331136512,1,2,1,1,1,1,0
3297750586,2,1,1,1,2,1,0
3327533751,2,1,2,2,0,2,0
3330912609,2,1,2,2,2,2,2
3276429572,2,1,2,2,1,2,0
3255255200,1,1,1,1,1,2,0
3254772435,1,1,1,1,2,2,1
3329465907,2,1,1,2,2,1,0
3322523813,2,2,2,0,2,2,1
3328112674,2,1,1,2,1,1,2
3302342252,2,0,0,0,0,0,0
3319851014,2,1,2,2,0,1,0
3325561464,2,1,2,2,2,2,0
3329532998,1,1,1,0,0,1,0
3329121079,2,1,2,2,0,2,0
3327784637,2,2,2,2,2,2,2
3326199220,1,1,1,1,0,2,0
3324404638,1,2,1,1,1,0,1
3291628922,2,1,1,2,2,1,0
3331174793,1,1,1,0,0,1,0
3328303995,2,2,2,2,2,1,0
3328165202,1,1,1,1,1,1,0
3289696797,1,1,2,2,1,1,0
3327227052,1,1,1,1,0,1,0
3317817755,2,2,1,2,2,2,0
3262320634,2,2,1,2,2,2,2
3326044389,2,1,2,2,2,2,2
3276900800,2,2,2,2,2,1,0
3235208103,1,1,2,1,1,2,0
3331126892,1,1,1,1,0,0,1
3329214909,2,2,1,2,0,1,1
3328101697,1,1,1,1,1,1,0
3285979443,2,1,2,1,2,1,0
3241746726,1,1,1,1,1,1,0
3331221321,2,2,2,2,0,2,0
3327295395,1,2,1,1,0,1,0
3329362484,2,1,2,2,0,2,2
3331066912,2,1,1,2,0,2,0
3324307653,2,1,2,2,0,2,2
3322680006,1,1,1,1,0,1,0
3297673055,1,2,1,2,2,2,0
3322655900,2,2,2,2,0,2,0
3331067921,1,1,1,1,1,1,1
3229597563,2,2,2,2,2,2,2
3276630719,1,1,2,1,1,1,1
3324041776,1,2,1,2,1,1,2
3320789227,1,1,1,2,2,2,1
3315416196,2,1,2,2,0,2,2
3253443120,2,1,2,2,0,1,1
3260089703,1,1,1,1,0,1,0
3272973216,2,2,2,2,0,2,2
3315434257,2,1,2,2,2,2,2
3228345899,1,2,1,1,0,1,1
3285899400,1,1,1,1,2,1,0
3316943940,2,1,2,2,1,2,1
3320479567,1,1,1,1,1,1,0
3220349772,1,2,1,1,2,2,0
3292322787,1,1,2,1,2,1,0
3277095845,2,1,2,2,2,2,2
3238634168,2,2,2,0,0,2,2
3330966733,2,2,2,2,2,2,2
3283928533,1,1,1,1,2,1,0
3323680132,2,1,2,2,1,1,2
3329564644,2,2,2,2,2,2,2
3314993829,2,2,2,2,2,2,1
3303459263,1,2,1,1,1,2,0
3324409309,1,2,2,1,2,2,0
3263475142,2,1,2,2,2,1,2
3330845868,2,1,1,2,2,2,1
3326086669,2,2,2,2,0,2,0
3314195436,2,2,2,2,2,1,0
3243125222,2,1,2,0,0,2,0
3244664231,1,1,1,1,1,2,2
3329307581,1,1,1,2,1,1,1
3304838928,2,1,1,2,2,2,0
3317258680,2,2,2,2,2,2,1
3234495760,2,1,1,2,0,2,1
3295190924,1,1,1,1,1,1,0
3329934001,2,2,2,2,0,1,0
3329009905,2,1,1,2,2,1,0
3329026733,1,1,1,1,0,1,0
3262383409,1,2,1,1,2,1,0
3323144722,1,1,1,0,0,1,0
3321450988,2,2,0,0,0,0,0
3324939380,2,2,2,2,2,2,0
3279190350,1,1,1,1,1,1,1
3321835863,1,1,1,1,1,1,0
3322879054,1,1,1,1,1,1,1
3255624606,2,2,2,2,2,1,2
3327485982,2,2,1,2,1,2,0
3328381638,2,1,2,2,0,1,0
3326264809,2,2,2,2,0,2,0
3324036234,2,1,1,2,2,2,0
3326565819,2,2,2,2,1,2,2
3329880156,1,1,1,1,0,1,0
3310726172,1,1,1,1,1,1,1
3328255173,2,1,1,2,2,1,2
3314592905,1,2,1,1,0,1,1
3329629355,2,2,2,2,0,2,2
3319503690,2,0,0,0,0,0,0
3291764043,1,1,1,1,0,2,1
3328054767,1,1,1,1,0,1,1
3327638279,1,1,1,1,0,2,0
3281955979,2,1,2,2,0,2,0
3331056461,1,1,1,1,1,1,1
3280574325,1,1,1,0,0,1,0
3324875381,2,2,1,2,2,2,0
3289223289,2,2,2,2,0,2,2
3233904728,2,1,1,1,1,1,1
3326850404,2,2,2,2,2,2,0
3269045658,1,1,1,1,1,2,2
3330156084,2,2,1,2,1,1,0
3329960881,1,1,1,1,2,1,0
3250444597,1,2,1,1,0,1,0
3326425660,2,1,1,2,2,2,0
3322410322,1,2,1,1,1,1,0
3272404644,1,1,1,1,2,1,0
3315601899,1,1,1,1,0,1,1
3323860620,1,1,1,0,1,1,1
3307754607,2,1,1,2,0,1,2
3316386417,1,2,1,1,1,1,0
3326094391,1,1,1,2,1,1,2
3236152979,2,1,2,2,0,2,2
3321305080,2,2,2,2,2,2,2
3315688158,2,1,2,2,2,2,1
3296916791,2,2,2,2,2,2,0
3311419905,2,1,1,0,0,2,0
3318996145,1,2,1,1,0,1,0
3315929503,2,2,2,2,2,2,2
3324931537,1,2,1,1,1,2,1
3325568299,2,2,1,1,2,2,1
3306477898,1,2,1,1,1,2,0
3322928638,1,2,1,1,1,2,0
3327531143,2,1,1,0,0,2,1
3293236675,1,2,1,1,0,1,0
3328004023,2,2,2,2,0,2,2
3330495965,2,1,2,2,0,1,0
3329830849,1,1,1,1,1,1,1
3324940571,2,2,1,2,2,2,2
3269000147,2,2,2,2,2,2,0
3329933483,2,2,2,2,0,2,1
3223067141,1,1,1,1,0,1,1
3326234035,1,1,1,1,0,1,0
3322575028,1,2,1,1,1,1,1
3325277477,1,1,1,1,1,2,0
3243187924,1,1,1,0,0,1,2
3275304551,2,2,2,2,0,1,0
3301855039,2,2,2,2,0,2,2
3325943580,1,1,1,0,0,1,0
3270597944,1,1,2,1,0,2,2
3328510586,1,2,1,1,0,1,1
3321566136,2,2,2,2,0,2,2
3310612324,1,1,1,0,0,1,0
3327331485,1,1,2,1,1,2,0
3322758571,1,2,2,2,1,2,2
3328312809,2,2,2,0,0,2,0
3330160634,2,1,2,2,0,2,0
3319292178,2,2,2,2,2,2,0
3327878623,1,1,1,1,1,1,0
3229879958,1,1,2,1,1,1,0
3328335253,2,2,2,2,2,1,1
3295217182,1,2,1,1,1,2,1
3288935326,2,2,2,2,1,2,0
3323683351,1,2,1,1,1,1,1
3326690513,2,1,1,2,2,2,1
3236523244,2,1,2,2,2,1,1
3243991320,2,2,2,2,0,2,2
3255030116,2,2,2,2,0,2,2
3328397305,1,2,2,0,0,1,0
3320788617,2,1,2,2,2,1,1
3323141562,1,2,1,1,0,2,0
3331382253,2,2,1,2,2,1,0
3329075342,2,2,2,2,0,2,2
3307759140,1,1,1,1,0,2,1
3305903533,2,2,2,2,1,2,0
3327485258,2,2,2,2,2,2,0
3324720924,1,2,2,1,1,2,0
3239831483,2,1,0,0,0,0,0
3330225686,1,1,1,2,2,1,2
3293913412,2,2,2,2,0,2,0
3324312909,1,2,1,1,0,1,1
3317785803,1,1,1,1,0,1,2
3331267729,2,2,1,2,2,2,0
3329781860,1,2,2,1,0,1,0
3234439853,2,1,2,2,0,2,1
3234411066,1,2,2,1,1,2,2
3271581088,1,1,1,1,1,1,1
3327448437,1,1,1,1,1,1,1
3321617308,2,2,2,2,0,2,2
3314483049,2,2,2,2,0,2,0
3329685835,2,2,2,2,0,2,2
3323473312,2,1,2,2,2,2,0
3316003238,1,1,1,1,0,1,1
3265576290,1,1,1,1,0,1,2
3328390999,1,1,1,1,0,0,2
3292417593,1,1,1,1,0,1,1
3324782999,2,2,2,2,2,2,0
3325877384,1,1,1,1,1,1,1
3328298200,1,1,1,1,1,1,0
3255935458,2,2,2,0,0,2,0
3326493159,1,1,1,1,2,1,2
3330901872,1,1,1,1,1,1,0
3327593611,2,2,1,2,2,2,0
3285788806,1,1,1,1,2,2,1
3321475006,1,1,1,2,1,2,2
3330653866,2,2,1,2,0,2,2
3330067930,1,2,1,1,1,1,0
3302657030,2,1,1,2,2,2,2
3317829372,1,1,1,1,0,2,0
3226876621,2,1,2,2,1,2,2
3331450869,1,1,2,2,1,2,2
3328011079,2,2,2,2,0,2,0
3275679582,1,2,2,0,1,1,1
3244945598,1,1,1,1,0,1,1
3329413547,2,2,1,0,0,1,0
3330227538,1,2,1,1,1,1,1
3331509487,1,2,2,0,0,1,0
3326675368,2,2,2,2,2,1,0
3317956089,1,1,1,1,0,1,0
3220328174,2,1,2,2,1,1,2
3307413544,2,2,2,2,2,2,0
3321162845,1,2,1,1,1,1,1
3320930995,2,1,1,2,2,2,2
3330761396,2,2,2,0,0,2,0
3319170045,1,1,1,1,0,1,0
3250766350,2,1,2,0,0,1,0
3258229228,1,1,1,0,0,1,1
3326147598,1,2,2,1,2,2,1
3306666005,2,2,2,2,0,2,0
3326397520,1,1,1,0,0,1,0
3253983260,2,1,1,2,2,2,2
3323869591,1,2,2,1,0,2,1
3319920139,2,2,2,2,0,1,2
3312048622,1,1,1,1,0,1,2
3323371029,2,2,2,2,2,2,2
3330087126,2,1,2,2,2,2,2
3322554344,1,1,1,1,0,2,0
3283403864,2,1,2,2,2,2,2
3305977860,2,1,0,0,0,0,0
3317351891,2,2,2,2,0,0,2
3270599749,1,2,1,1,0,2,0
3329683834,1,2,2,1,0,2,0
3323078381,1,2,1,1,1,1,0
3323133413,1,2,2,2,1,1,1
3239567058,2,1,1,1,2,2,1
3324470411,2,2,2,2,2,2,2
3313539053,1,1,1,1,1,1,0
3270607968,2,1,2,2,2,2,0
3274386718,2,1,2,2,2,2,0
3323936813,2,1,1,2,2,1,1
3327931632,1,2,1,1,1,1,0
3308895783,2,2,1,2,2,2,0
3258963921,2,2,1,1,2,1,1
3295280717,1,1,1,1,0,2,0
3326190672,2,2,2,0,0,2,0
3306571408,2,2,2,2,2,2,0
3327681378,2,2,1,2,2,1,0
3329336434,2,2,1,1,2,1,0
3331310642,1,1,1,1,1,1,1
3306483627,2,2,2,2,2,2,2
3329154632,1,2,1,1,0,1,0
3288484279,2,1,2,2,2,2,2
3312133562,2,2,2,2,2,1,0
3283537291,2,2,1,2,0,2,0
3310901204,1,2,1,1,1,2,0
3291125273,1,2,1,1,2,1,0
3325499237,2,1,2,0,0,0,0
3267063840,2,2,2,1,2,1,2
3324215177,2,2,2,2,2,1,2
3245195773,1,2,2,1,2,1,0
3331170768,2,2,2,2,2,2,0
3323676428,1,2,1,1,1,1,1
3330347068,1,1,1,0,0,2,1
3327792950,2,2,2,2,2,2,0
3316383250,2,1,2,2,0,2,0
3246646760,2,2,2,2,0,2,2
3330157900,2,1,1,2,2,1,1
3241460367,1,1,1,2,2,2,1
3317732669,2,1,1,2,2,2,0
3321220561,1,1,1,1,1,1,0
3331025036,2,1,2,0,0,2,0
3329068289,2,1,2,2,2,1,0
3311145016,2,1,1,1,2,1,1
3327936123,2,1,2,2,1,1,0
3329467223,2,1,2,2,1,2,0
3291263514,1,2,2,2,1,1,2
3316174646,1,1,1,1,2,1,1
3330840868,1,1,1,1,0,1,1
3329223952,1,1,1,1,1,1,1
3323633920,1,1,1,1,0,1,0
3326093248,1,2,1,1,0,1,0
3317692267,2,1,2,2,1,2,0
3256496318,1,1,1,1,0,1,0
3329857684,2,2,2,2,2,2,0
3309167010,2,2,1,2,0,2,1
3318264579,1,2,1,1,0,1,0
3323498524,1,1,1,1,1,1,1
3319283214,1,1,1,0,1,1,1
3260098447,1,1,1,1,2,1,1
3266041717,1,2,1,0,0,1,0
3285622212,2,2,1,1,2,1,0
3262271098,1,2,2,1,1,1,0
3317163378,2,2,1,2,1,1,1
3286908440,2,1,2,0,0,2,2
3327319074,2,2,2,2,1,1,2
3316928348,1,2,1,1,0,2,0
3326530351,1,1,1,1,1,2,0
3325110292,2,2,2,2,2,2,2
3259339168,1,1,2,1,1,2,1
3320781911,2,1,1,2,2,2,0
3319066887,2,1,2,2,2,2,0
3317993277,1,2,1,1,0,1,2
3294204681,2,2,2,2,0,2,0
3312230617,2,1,1,2,2,1,1
3330902019,1,2,1,1,0,1,1
3294759517,2,1,2,2,0,0,2
3308441621,1,1,1,1,0,1,0
3226754816,1,2,2,1,1,1,0
3232951104,1,1,1,1,0,2,0
3313104670,1,1,1,1,1,2,1
3325932135,2,2,2,2,2,2,0
3233071272,1,2,1,1,2,1,0
3304626587,2,2,2,2,2,1,0
3330778687,1,1,1,1,2,1,1
3278100299,1,1,1,1,0,1,0
3277295727,1,1,2,1,1,2,2
3331375491,1,0,0,0,0,0,0
3226368710,2,2,1,0,2,2,0
3244540404,1,1,1,1,1,1,0
3304402113,1,2,2,1,0,1,0
3242706976,2,2,2,2,2,2,2
3328962529,1,1,1,1,1,1,1
3288220764,1,1,1,1,1,2,0
3324866688,1,2,1,0,0,2,0
3330000707,2,1,1,2,1,2,1
3329821520,1,1,2,2,2,2,1
3329784951,2,2,2,2,0,2,0
3306861978,1,1,1,1,0,2,1
3321673090,1,1,1,1,0,1,0
3220421948,1,1,1,2,1,1,2
3317074657,1,1,1,1,1,1,1
3324614905,2,2,2,2,2,2,2
3328212172,1,1,1,0,1,1,1
3313013115,1,1,1,1,0,1,0
3315596909,2,2,2,1,1,1,0
3316749381,2,1,2,2,2,1,1
3288393280,2,2,2,1,1,2,0
3252206733,1,1,1,1,2,1,0
3243221203,2,2,1,1,2,2,0
3325972443,1,1,1,1,0,1,0
3306468094,1,2,1,1,0,1,2
3269195459,2,1,2,2,0,2,2
3263858663,1,1,1,1,1,1,1
3325561732,1,2,1,1,0,1,0
3218690931,1,1,1,1,2,1,0
3258540235,2,2,1,1,2,1,1
3329117205,2,2,2,0,2,1,2
3323086187,2,2,2,2,0,2,2
3325664634,1,2,1,1,1,1,1
3279477900,1,1,1,1,0,1,0
3327556834,1,2,1,1,1,2,1
3310917293,1,1,1,1,1,1,0
3301860691,1,1,1,2,1,2,0
3243795012,2,1,1,2,1,1,1
3220553260,1,1,1,1,1,1,1
3315327745,2,2,2,2,2,1,0
3315986442,1,2,2,1,1,1,1
3300397168,2,2,2,2,2,1,1
3323014915,1,2,1,1,0,1,0
3319509816,2,2,2,2,2,2,0
3325081462,1,1,1,1,0,1,0
3253482667,1,2,1,0,0,1,0
3263715773,1,1,1,0,1,1,1
3309825381,2,1,2,2,2,2,2
3324634520,1,2,1,1,1,1,1
3320980522,1,1,1,1,0,1,0
3318368420,1,1,1,0,0,1,0
3319659254,1,1,1,1,1,1,1
3321083859,1,1,1,0,1,1,1
3323998028,2,1,2,2,2,2,0
3288191177,2,2,2,2,0,2,2
3330335792,1,1,1,1,0,2,0
3326644315,2,2,2,2,0,2,1
3326527813,2,1,1,2,1,1,2
3321274463,2,2,1,2,2,2,2
3329716790,1,1,1,1,0,2,0
3311767715,1,1,2,2,1,2,1
3329062517,2,2,2,0,0,2,0
3237774291,1,2,1,1,0,1,1
3328963067,1,2,1,1,0,1,1
3331110935,2,1,1,2,2,2,0
3322837291,2,2,2,2,2,2,0
3328910693,2,2,2,2,2,2,2
3252353779,2,2,2,0,0,2,2
3328057054,2,2,1,2,2,2,0
3318111233,2,2,2,2,2,2,2
3321536058,1,2,1,1,1,1,0
3322519951,1,2,1,1,1,1,0
3330139340,2,2,2,2,2,2,0
3327898221,2,2,2,2,1,1,1
3330794451,1,2,1,1,1,1,0
3252201840,2,2,2,2,1,1,0
3311511665,1,1,1,1,0,1,0
3281928738,1,1,1,1,0,1,0
3325994637,1,2,1,1,0,1,0
3328060025,2,2,1,2,2,2,0
3228764983,1,2,1,1,0,2,1
3329872207,1,1,1,1,0,1,1
3330495500,1,1,1,1,1,2,2
3328917344,2,1,2,0,0,2,0
3324049293,1,0,0,0,0,0,0
3329363930,1,1,1,1,0,1,0
3308889471,1,2,1,1,0,1,1
3322560002,1,1,1,1,2,1,1
3324715133,2,2,1,1,1,1,2
3299379054,1,2,1,1,1,1,0
3329128563,1,1,1,1,1,1,0
3266043963,2,2,2,2,2,1,1
3317852332,1,1,2,1,1,2,2
3280731815,2,2,1,2,2,1,0
3290525319,1,1,2,1,0,2,0
3326697856,1,2,2,1,0,2,2
3327077582,1,2,2,1,2,2,2
3266551084,2,1,2,2,2,2,0
3310819112,2,2,2,2,2,2,0
3326377065,2,1,1,2,0,2,2
3271047915,2,2,1,2,2,2,2
3331648488,1,1,1,1,0,1,0
3304099218,1,2,1,1,1,1,0
3329829014,2,2,2,2,2,2,0
3317572374,1,1,1,1,0,1,1
3322671083,1,1,1,1,2,1,1
3328631799,2,1,0,0,0,0,0
3327855376,2,1,2,1,2,2,1
3329933930,1,1,1,1,2,1,1
3330218758,1,1,2,2,1,2,2
3215502004,2,2,2,2,2,1,2
3307423080,2,2,2,2,0,2,0
3329151229,1,2,2,1,1,2,2
3326230938,2,2,1,2,2,2,0
3319520241,2,1,1,2,2,1,1
3326427294,1,1,2,1,1,1,1
3322714248,1,1,1,1,0,1,0
3327790258,1,2,1,2,0,1,0
3331321730,1,2,1,1,0,2,0
3283630770,1,1,2,1,1,1,2
3310637482,2,2,2,0,0,2,0
3225226312,2,1,2,2,2,2,2
3318909589,1,1,1,1,1,2,1
3328257159,2,2,2,2,2,2,2
3272753189,1,1,1,1,0,0,0
3251831067,2,2,1,2,0,2,1
3228650083,2,1,2,2,1,2,0
3322558175,2,2,2,2,0,2,2
3322619359,2,1,2,1,2,1,0
3320621184,2,2,2,2,2,2,0
3331240018,2,2,2,2,0,2,2
3313277321,2,1,2,0,0,2,2
3315734266,1,1,1,1,1,1,1
3307428620,2,1,2,2,2,1,0
3325320009,2,2,2,2,1,2,0
3322991395,1,2,2,1,2,1,0
3315284887,2,1,1,2,2,2,2
3328395664,2,2,2,0,0,2,2
3328490361,1,1,1,1,0,1,0
3331317645,1,2,1,1,1,2,0
3328164947,2,1,2,2,0,1,0
3285255333,1,2,1,1,0,1,0
3329005472,1,1,1,1,1,1,1
3314140194,2,2,2,2,0,2,0
3315912734,1,2,1,1,2,1,0
3321537962,2,1,1,2,2,1,2
3329982789,1,2,1,1,0,2,0
3324213603,2,1,2,2,2,2,0
3270380715,2,2,2,2,2,2,0
3331168542,2,2,2,2,2,2,0
3320817136,1,1,1,1,0,1,0
3265529621,2,1,2,2,0,2,0
3329773852,1,1,2,0,0,2,0
3322619239,2,1,2,2,2,2,2
3326040707,2,1,1,2,2,2,0
3236371976,2,2,2,2,0,2,0
3328516050,1,2,1,2,2,2,0
3327467832,2,1,1,2,2,2,0
3326529546,1,1,1,0,0,0,0
3291626904,2,2,2,2,1,2,2
3328537006,1,2,1,1,1,1,0
3296323037,1,2,1,1,2,2,1
3328074057,2,2,2,0,0,2,0
3290835327,1,2,1,1,1,1,1
3253667325,2,2,1,2,2,2,1
3321529307,1,1,1,1,1,2,2
3316076272,1,1,1,1,1,1,0
3248372994,1,2,2,1,0,1,2
3319289101,1,1,1,1,1,1,1
3311707797,2,2,2,2,0,2,0
3230483901,2,1,2,2,0,2,0
3326027700,2,2,2,1,2,1,2
3324444345,2,1,2,2,0,2,0
3318249512,1,1,1,1,1,1,0
3325948461,2,1,2,2,2,2,2
3328241456,1,1,1,1,0,0,0
3314197642,2,2,1,0,0,1,2
3319756786,2,2,2,0,2,2,2
3310622820,1,2,2,1,2,2,0
3224888436,1,0,0,0,0,0,0
3325106559,1,2,1,2,1,1,0
3292545786,2,2,1,2,0,0,0
3324881072,2,1,1,1,2,1,1
3232302694,1,1,1,1,0,1,1
3290899680,1,2,2,2,2,1,1
3324713173,2,2,2,2,2,2,2
3318757120,2,2,2,2,0,2,2
3329523025,2,2,2,2,2,1,2
3331350455,2,2,2,2,2,2,2
3322756221,1,2,1,1,1,2,1
3320854183,1,1,1,1,0,1,1
3323994010,1,2,2,1,0,1,0
3330131354,2,2,0,0,0,0,0
3324872876,1,1,1,1,1,1,0
3272848883,2,2,2,2,2,2,0
3319164761,1,1,1,0,0,1,1
3322413997,1,1,1,1,2,1,0
3322454799,1,1,1,0,1,1,1
3315286184,2,2,1,2,2,1,0
3261025927,1,1,1,1,1,2,0
3329317890,2,2,2,0,0,2,0
3300296621,2,2,2,2,2,2,2
3329832897,1,1,1,1,1,1,1
3260318725,2,1,2,2,2,2,0
3287991551,1,1,2,1,0,2,1
3273898715,1,2,1,2,2,1,2
3329666745,1,1,2,1,0,1,0
3323845599,2,2,2,2,2,1,2
3215368222,1,1,1,1,1,1,1
3270912071,1,2,1,1,1,2,2
3302841350,1,2,2,1,0,2,2
3319536390,1,1,2,1,1,1,1
3321418811,2,1,1,0,2,1,1
3317698511,2,2,2,2,2,2,0
3328490354,2,2,2,2,2,2,0
3326288100,2,2,2,2,0,2,0
3326194898,2,2,2,2,2,1,2
3317994434,1,1,1,1,0,1,1
3319868986,1,1,2,2,2,1,0
3321292921,2,1,2,1,2,1,2
3316326696,1,1,1,1,1,1,1
3317853063,2,2,2,2,0,1,2
3324573354,1,2,1,1,0,1,0
3318994453,1,1,1,1,0,1,1
3330345383,1,1,1,1,0,1,1
3330775594,1,1,1,1,1,1,0
3326172101,1,1,1,1,0,1,1
3330023592,1,1,1,1,1,1,1
3313623437,2,1,2,2,2,1,1
3287356040,1,0,0,0,0,0,0
3323028975,1,2,1,1,0,2,0
3224776960,1,1,1,1,0,1,1
3324145030,2,2,2,2,0,2,2
3328981654,2,1,1,2,2,2,0
3329722284,1,1,1,2,1,2,2
3248596157,2,1,1,1,2,2,2
3325552124,1,1,2,1,1,1,0
3304619161,1,1,1,0,0,0,0
3329435834,2,1,1,2,2,1,2
3327107942,2,2,2,2,2,2,2
3331245950,2,2,2,2,2,2,2
3326088629,2,1,2,2,2,2,0
3279411961,2,1,2,2,2,1,0
3312932436,2,2,2,2,2,2,2
3312929968,1,2,1,1,0,1,1
3288503384,2,2,2,2,2,1,2
3313015232,1,1,1,1,1,1,1
3319873188,1,1,1,1,0,2,1
3325097686,1,1,1,1,0,2,0
3222235489,1,1,1,1,2,2,0
3242802381,2,2,1,1,2,2,2
3324884934,1,2,2,1,1,1,1
3328039804,1,2,2,1,1,2,2
3331240221,2,1,2,1,2,2,0
3326846544,1,1,1,1,1,1,1
3250109988,1,1,1,1,2,1,1
3257536918,2,1,2,2,0,2,2
3318770916,1,1,1,1,0,2,2
3325498351,2,2,2,2,2,2,1
3328963264,1,2,1,1,1,1,0
3235310005,2,1,2,0,0,2,0
3319281738,1,2,2,1,0,2,1
3292211093,1,1,1,1,0,1,1
3326427399,2,1,1,2,2,1,0
3322832403,2,1,2,2,0,2,0
3258744535,1,2,1,1,0,1,0
3226515495,1,1,1,1,0,2,1
3313947408,1,1,1,1,0,1,0
3317962098,1,2,2,1,1,1,2
3329149135,2,2,2,2,0,2,2
3320621571,2,2,1,2,2,2,1
3325574042,2,2,2,2,1,2,1
3326637231,2,2,2,2,0,1,2
3324830234,1,2,2,1,1,1,0
3324819970,1,1,1,1,0,1,1
3305689978,2,2,2,2,2,2,0
3317877203,2,1,2,0,0,2,2
3288435644,2,2,2,0,0,2,2
3330081417,1,2,1,1,2,2,0
3296867389,2,2,2,2,2,2,0
3324298673,2,1,1,2,1,1,1
3319350745,1,2,1,1,2,2,1
3326419280,2,2,2,2,0,2,0
3318112220,2,1,2,0,2,2,2
3240372853,1,1,2,1,1,2,2
3329767438,1,1,1,1,0,1,1
3316926494,2,2,2,2,0,2,2
3292202355,1,2,2,1,1,2,2
3319344784,2,2,2,2,0,2,0
3326417641,1,1,1,1,0,1,0
3329911924,2,2,2,2,2,2,0
3320760885,2,2,2,2,2,2,1
3221735970,1,1,1,1,1,1,1
3302445326,1,2,2,0,0,1,0
3328071560,1,1,2,1,0,1,0
3305026382,2,0,0,0,0,0,0
3297152131,1,2,2,1,0,2,2
3256962932,1,1,1,1,0,1,1
3328314873,1,1,1,1,1,2,0
3318878860,1,1,1,0,0,1,0
3327856263,2,2,1,2,2,2,0
3321606352,1,1,1,1,0,1,0
3326586078,2,2,1,2,2,2,0
3330958917,2,2,2,2,1,1,0
3309821956,2,2,1,2,1,2,2
3326048111,1,1,1,1,1,1,0
3324349530,1,2,1,1,0,1,0
3312148665,2,2,2,2,2,2,0
3313780849,1,1,1,1,0,1,1
3263230232,2,1,1,2,0,2,0
3227068796,1,2,2,2,1,1,2
3328338674,2,1,2,2,0,2,2
3331328963,2,2,2,2,2,1,0
3269140973,1,1,2,1,0,1,0
3319282189,2,2,1,2,2,2,2
3298804892,2,1,2,2,2,2,2
3328085280,1,2,1,1,1,1,2
3328927259,1,1,2,1,1,1,1
3311951224,1,1,1,1,0,1,0
3329661604,1,1,1,1,0,1,1
3303254352,1,2,1,0,0,1,0
3253442194,1,2,1,1,0,2,0
3315350086,2,1,2,2,2,2,0
3275735612,2,2,2,2,2,1,1
3246857622,1,1,2,2,2,2,0
3319490227,1,1,1,0,0,1,1
3319602028,2,2,2,0,0,2,0
3329713035,1,1,2,1,1,1,0
3319594365,1,1,2,1,1,2,2
3330344960,1,2,2,1,2,2,1
3322527241,2,2,2,2,1,2,2
3284882832,2,1,2,2,0,2,0
3328117447,2,2,2,2,0,2,0
3329360613,1,1,1,1,0,2,0
3326376142,2,2,2,2,0,1,2
3302337001,1,1,2,2,1,2,2
3321668418,2,2,2,2,0,2,2
3262921189,1,1,1,1,0,1,0
3318630630,2,2,2,0,0,1,0
3329769036,1,2,1,1,0,1,0
3314036217,2,1,2,2,2,2,0
3321384959,1,2,1,0,0,1,0
3322363631,1,1,1,1,0,1,1
3322872990,1,1,1,1,1,2,0
3279405398,1,1,2,1,0,1,2
3331061989,2,2,2,2,2,2,0
3262033514,2,2,2,2,2,2,0
3286272500,2,2,2,2,2,1,2
3251054457,2,1,2,2,2,2,2
3329861471,1,1,1,1,0,1,0
3323268783,1,2,2,1,1,1,0
3322177324,2,2,2,0,0,1,0
3323268922,1,2,1,1,1,1,1
3296802980,2,2,2,2,0,2,0
3319337005,2,1,1,2,0,2,0
3324717616,1,1,1,1,1,2,0
3324354672,1,2,2,1,2,2,2
3322656108,1,2,1,1,1,1,0
3319358278,2,1,2,2,2,2,2
3328154400,2,2,2,2,2,2,2
3265544256,2,2,2,2,2,2,2
3317244461,1,1,1,1,2,2,0
3324871819,2,2,1,2,2,2,0
3239414145,1,1,1,1,0,1,0
3257020259,1,1,1,2,1,1,0
3317962665,1,1,1,1,0,2,1
3302215501,2,1,2,2,2,2,0
3329865360,2,1,1,1,2,1,1
3320804459,2,1,2,1,1,2,2
3329851385,1,1,1,0,0,2,0
3320724439,1,2,0,0,0,0,0
3247335130,1,1,1,1,1,1,2
3318993588,1,2,1,1,0,2,1
3322973927,2,2,2,0,0,1,0
3318680242,1,2,1,1,1,1,1
3306550843,2,2,1,2,2,2,0
